lon,lat
3.392029,50.895121
3.20522,50.81538
3.707519,51.020939
3.65044,50.996704
3.402076,50.908762
3.261971,50.831767
3.545893,50.979722
3.368513,50.884248
3.317336,50.859963
3.569209,50.983457
3.279203,50.838432
3.529508,50.976218
3.590858,50.986897
3.282324,50.840022
3.213662,50.817453
3.398652,50.89832
3.548337,50.980077
3.653001,50.997728
3.53545,50.977922
3.262769,50.832228
3.320257,50.861367
3.314895,50.858626
3.725468,51.041639
3.632694,50.993378
3.526005,50.976899
3.633236,50.993463
3.2217,50.820228
3.184482,50.809017
3.722556,51.030117
3.527249,50.977124
3.526072,50.976877
3.236611,50.825711
3.464232,50.956838
3.711571,51.022718
3.529748,50.976259
3.470059,50.960324
3.280603,50.839042
3.402915,50.901888
3.672927,51.006342
3.183732,50.808813
3.669996,51.005108
3.645649,50.994786
3.204985,50.815334
3.404217,50.908565
3.534984,50.977829
3.331056,50.866533
3.555194,50.981232
3.727153,51.047145
3.513229,50.976508
3.726234,51.035956
3.186457,50.809668
3.657813,50.999855
3.722254,51.028386
3.369795,50.884887
3.392375,50.895282
3.526512,50.976884
3.241809,50.827008
3.226994,50.823496
3.477094,50.965161
3.519074,50.97626
3.436096,50.928495
3.663393,51.002372
3.720145,51.026397
3.25746,50.829854
3.197807,50.813021
3.404049,50.904734
3.248034,50.828924
3.403072,50.900498
3.71566,51.024449
3.476569,50.964297
3.313213,50.857691
3.526647,50.976939
3.67399,51.006843
3.365503,50.882845
3.24229,50.827149
3.369633,50.88481
3.528241,50.977381
3.720481,51.026503
3.55751,50.981638
3.533206,50.977549
3.227982,50.82403
3.240267,50.826546
3.20066,50.814004
3.660309,51.000973
3.327584,50.864883
3.607238,50.989098
3.226782,50.823384
3.267994,50.834032
3.395079,50.89653
3.449979,50.942428
3.478297,50.965092
3.403591,50.903362
3.212374,50.817156
3.391403,50.894838
3.402982,50.900238
3.397701,50.897886
3.291999,50.848021
3.541628,50.979064
3.409204,50.912085
3.725648,51.034434
3.526333,50.976917
3.388817,50.893638
3.626011,50.992336
3.287175,50.845578
3.370104,50.885036
3.41357,50.913991
3.641524,50.994751
3.726575,51.037383
3.330225,50.866138
3.39874,50.898359
3.604871,50.988483
3.200217,50.813835
3.720715,51.026616
3.725546,51.040541
3.401923,50.899793
3.404231,50.905353
3.653048,50.997789
3.402898,50.901742
3.274259,50.837165
3.699778,51.017718
3.648604,50.99602
3.402883,50.909623
3.700262,51.017957
3.721715,51.027108
3.725517,51.041761
3.205544,50.815501
3.184754,50.809138
3.691472,51.014772
3.262526,50.832122
3.709898,51.022012
3.408713,50.91191
3.501582,50.976154
3.304459,50.85371
3.525956,50.976901
3.656244,50.999216
3.308613,50.856913
3.303463,50.853435
3.423638,50.918415
3.722627,51.030678
3.45113,50.943607
3.693198,51.015425
3.72644,51.037842
3.237915,50.826088
3.268611,50.834642
3.308975,50.857123
3.607378,50.98914
3.440294,50.932694
3.350094,50.875602
3.40567,50.910428
3.588885,50.986579
3.72505,51.053408
3.204276,50.815139
3.658261,51.000014
3.402418,50.907456
3.59856,50.988099
3.403648,50.903252
3.341451,50.871518
3.652426,50.997495
3.250436,50.827668
3.254978,50.829449
3.220115,50.81932
3.477247,50.965205
3.326915,50.864657
3.361395,50.880928
3.477619,50.965234
3.512249,50.975906
3.565743,50.982996
3.649866,50.996469
3.284718,50.84264
3.726038,51.043521
3.699793,51.017775
3.71847,51.025643
3.21311,50.817309
3.313993,50.858065
3.205046,50.815365
3.202032,50.814474
3.496209,50.973846
3.725552,51.040136
3.70966,51.02202
3.402606,50.908973
3.725458,51.041349
3.722459,51.029514
3.705904,51.020272
3.672975,51.006435
3.548267,50.980079
3.726396,51.036604
3.62978,50.99292
3.726256,51.050582
3.543306,50.979332
3.430034,50.922639
3.726983,51.051943
3.300901,50.851806
3.645442,50.995476
3.699968,51.017852
3.233669,50.825068
3.369434,50.884716
3.621404,50.991627
3.249669,50.827862
3.403573,50.903055
3.726259,51.050554
3.575604,50.984518
3.725524,51.034142
3.300565,50.85119
3.43283,50.92523
3.227903,50.823993
3.519505,50.976282
3.196683,50.812715
3.687724,51.012663
3.709028,51.021883
3.687615,51.012654
3.647671,50.99563
3.451582,50.944041
3.51424,50.977418
3.548625,50.980124
3.31021,50.856831
3.725557,51.043036
3.724547,51.033252
3.517418,50.976286
3.462398,50.955449
3.360593,50.880554
3.477822,50.965198
3.546163,50.979728
3.269118,50.834899
3.516116,50.977344
3.30326,50.853286
3.69338,51.015251
3.529977,50.976347
3.718836,51.025794
3.403937,50.904279
3.699946,51.017808
3.247462,50.828661
3.309677,50.857178
3.347571,50.874422
3.399468,50.89862
3.184597,50.809066
3.271211,50.836409
3.230566,50.824415
3.209248,50.816428
3.574091,50.984234
3.296185,50.849313
3.604005,50.988083
3.645215,50.995456
3.726153,51.053001
3.183626,50.808314
3.700017,51.017625
3.687425,51.012588
3.577141,50.984752
3.402453,50.90736
3.656751,50.999407
3.403799,50.90382
3.700055,51.017673
3.305834,50.854666
3.380067,50.889595
3.52663,50.976883
3.488165,50.970351
3.50175,50.9762
3.441058,50.933488
3.460639,50.953928
3.601061,50.986711
3.722353,51.029179
3.316095,50.859356
3.403572,50.906054
3.350188,50.875646
3.708741,51.021634
3.685898,51.011878
3.209717,50.816591
3.314289,50.858209
3.253679,50.829225
3.191537,50.811318
3.320823,50.861641
3.722051,51.027393
3.69985,51.017814
3.478412,50.965114
3.5261,50.976847
3.548572,50.980118
3.324574,50.863556
3.726804,51.051567
3.724179,51.032974
3.38705,50.892825
3.402442,50.899984
3.577305,50.984791
3.621807,50.991708
3.268249,50.834222
3.331116,50.866562
3.323024,50.862774
3.287716,50.84598
3.726428,51.050099
3.232599,50.824844
3.696112,51.016197
3.703176,51.019188
3.485559,50.969094
3.607437,50.989176
3.726656,51.04955
3.42141,50.917269
3.709017,51.021788
3.359333,50.879954
3.658429,51.000166
3.569897,50.983608
3.391177,50.89473
3.289175,50.846873
3.40422,50.908124
3.342119,50.871826
3.347916,50.874584
3.299843,50.850715
3.454957,50.947784
3.289903,50.847251
3.722045,51.027222
3.325443,50.863986
3.248116,50.828882
3.403835,50.903975
3.397,50.897416
3.726381,51.03648
3.726863,51.045991
3.281738,50.839649
3.32541,50.863976
3.526196,50.976883
3.726233,51.043939
3.345608,50.873491
3.391135,50.89471
3.249861,50.827568
3.321324,50.861886
3.390782,50.894545
3.303966,50.853944
3.51847,50.976237
3.183431,50.8088
3.701345,51.018418
3.273087,50.836995
3.50209,50.976256
3.192756,50.811726
3.224079,50.821814
3.310346,50.856834
3.707444,51.020898
3.32477,50.863677
3.560048,50.982045
3.204948,50.81528
3.662346,51.00192
3.309445,50.85732
3.450481,50.942937
3.362165,50.881289
3.632076,50.993281
3.478144,50.965104
3.699802,51.017812
3.226672,50.823323
3.6904,51.014337
3.206073,50.815628
3.239522,50.826375
3.221018,50.819783
3.304511,50.853687
3.643651,50.995128
3.651386,50.997099
3.526659,50.976979
3.514315,50.977459
3.524413,50.976622
3.511851,50.975748
3.260972,50.83124
3.586036,50.986126
3.527989,50.977334
3.346533,50.873931
3.250564,50.827743
3.525941,50.97687
3.300202,50.850946
3.302983,50.853063
3.200416,50.813994
3.508736,50.976013
3.50235,50.976456
3.656174,50.999183
3.403734,50.903527
3.317899,50.860237
3.250222,50.827555
3.324928,50.863738
3.314736,50.858492
3.53269,50.977405
3.617766,50.99105
3.533993,50.977686
3.301264,50.85182
3.533284,50.97755
3.300948,50.851807
3.402855,50.906853
3.208645,50.816276
3.356831,50.878798
3.508894,50.97604
3.403426,50.906292
3.476791,50.964971
3.245075,50.827839
3.205131,50.815384
3.725688,51.039636
3.310476,50.856829
3.3615,50.880977
3.548758,50.98013
3.248284,50.828953
3.685792,51.011833
3.304601,50.853648
3.688863,51.013408
3.725542,51.041909
3.30639,50.855122
3.289944,50.847273
3.286841,50.845272
3.707577,51.020999
3.328107,50.865137
3.478626,50.965227
3.709552,51.02198
3.356815,50.87879
3.432628,50.925024
3.530237,50.976489
3.268457,50.834505
3.327114,50.864722
3.71243,51.02308
3.687436,51.01253
3.410637,50.912699
3.727198,51.047325
3.262061,50.831879
3.536375,50.978158
3.605103,50.988523
3.22374,50.821595
3.238669,50.826229
3.315882,50.859246
3.301022,50.851534
3.725474,51.041177
3.205802,50.815575
3.281029,50.839254
3.348459,50.874838
3.591459,50.98698
3.438768,50.931168
3.470958,50.960843
3.722888,51.031263
3.32279,50.862664
3.602045,50.987269
3.422139,50.91766
3.328318,50.865238
3.725464,51.041573
3.244151,50.827589
3.22423,50.821908
3.299351,50.850461
3.290123,50.847366
3.72628,51.044047
3.568583,50.983439
3.726581,51.037316
3.324651,50.863633
3.324522,50.863502
3.296762,50.849502
3.689404,51.013795
3.220464,50.819477
3.38897,50.893709
3.294329,50.848817
3.280237,50.83887
3.404133,50.908637
3.725409,51.033982
3.241657,50.826961
3.221003,50.819773
3.274879,50.837274
3.31718,50.859888
3.37264,50.886157
3.719883,51.026231
3.282706,50.840287
3.369585,50.884788
3.568811,50.983446
3.187049,50.80982
3.726703,51.049417
3.221353,50.820001
3.312501,50.857505
3.297374,50.84973
3.548868,50.980165
3.351874,50.876451
3.37913,50.889157
3.225554,50.822712
3.706298,51.020414
3.404011,50.905794
3.397784,50.897924
3.267698,50.833883
3.72609,51.038881
3.696602,51.016405
3.727201,51.048245
3.303161,50.853248
3.725647,51.043161
3.688292,51.012975
3.502732,50.976538
3.621563,50.99167
3.726293,51.052934
3.727218,51.052446
3.304488,50.853661
3.726559,51.049779
3.185393,50.809407
3.537883,50.97845
3.504312,50.976268
3.570067,50.983608
3.72696,51.049007
3.28299,50.840606
3.312936,50.857611
3.722131,51.027905
3.699846,51.017834
3.528645,50.97707
3.527784,50.977353
3.396418,50.897145
3.726157,51.035669
3.290349,50.847467
3.588473,50.986534
3.648984,50.996121
3.672875,51.006289
3.401749,50.899674
3.723411,51.032075
3.224846,50.822305
3.225849,50.822883
3.560335,50.98211
3.223885,50.821687
3.272363,50.836787
3.40316,50.907672
3.723748,51.032509
3.699748,51.017715
3.185549,50.80943
3.332985,50.867448
3.370519,50.885161
3.295426,50.849097
3.273554,50.837099
3.373725,50.886657
3.398342,50.898179
3.476973,50.965108
3.209949,50.816689
3.401688,50.908684
3.288477,50.846492
3.266845,50.833538
3.617924,50.991073
3.548498,50.980109
3.36619,50.883165
3.301418,50.851849
3.72546,51.041503
3.384607,50.891701
3.336043,50.868921
3.402962,50.902071
3.722046,51.027254
3.187625,50.809997
3.373851,50.886715
3.605016,50.988521
3.284247,50.841993
3.270272,50.835957
3.325288,50.863926
3.72046,51.026494
3.223131,50.821188
3.299548,50.850544
3.476239,50.963865
3.725268,51.053615
3.53536,50.977885
3.269331,50.835035
3.724365,51.033122
3.37939,50.889273
3.714224,51.023841
3.301556,50.851967
3.528691,50.976995
3.256688,50.829752
3.225978,50.822952
3.517073,50.97627
3.266205,50.833322
3.403505,50.906164
3.183757,50.808057
3.303557,50.853508
3.658176,50.999959
3.708948,51.021722
3.705196,51.020061
3.529157,50.976626
3.278356,50.838119
3.450595,50.94306
3.656358,50.999252
3.425635,50.919537
3.482841,50.96764
3.722503,51.029626
3.309292,50.857321
3.269538,50.835299
3.229662,50.824242
3.672728,51.006221
3.533731,50.977696
3.687465,51.012617
3.269208,50.834944
3.210402,50.816717
3.290935,50.847671
3.725769,51.03949
3.500672,50.976846
3.246838,50.82842
3.359514,50.88004
3.188581,50.81029
3.52789,50.977403
3.420864,50.917046
3.72641,51.044352
3.219412,50.819066
3.526909,50.976999
3.577424,50.984828
3.397679,50.897841
3.726618,51.045128
3.35598,50.878402
3.402999,50.900993
3.444317,50.93674
3.322678,50.86253
3.699916,51.017631
3.703335,51.019251
3.238801,50.826252
3.699957,51.017826
3.200558,50.814022
3.700089,51.017676
3.402983,50.900933
3.398576,50.898286
3.312004,50.857309
3.699995,51.0178
3.258227,50.830017
3.421088,50.917129
3.263147,50.83238
3.200327,50.81389
3.311309,50.857014
3.319844,50.861166
3.726726,51.049357
3.727252,51.047652
3.303,50.85313
3.531118,50.976817
3.511737,50.97574
3.206148,50.815647
3.404663,50.909956
3.699777,51.017663
3.529235,50.976563
3.403778,50.903722
3.511998,50.975794
3.398809,50.898347
3.265462,50.833101
3.283706,50.841384
3.184155,50.808893
3.414601,50.914413
3.565349,50.982934
3.466445,50.958275
3.438826,50.931226
3.232478,50.824818
3.568937,50.98345
3.630658,50.993065
3.707821,51.021146
3.291702,50.847912
3.726546,51.037162
3.237173,50.825878
3.253406,50.829134
3.312379,50.857464
3.403261,50.909375
3.40234,50.899936
3.314494,50.85832
3.725934,51.043364
3.725595,51.039926
3.532651,50.977317
3.726556,51.037446
3.569801,50.983606
3.336744,50.869256
3.578306,50.984956
3.304566,50.853618
3.22452,50.822097
3.584255,50.985851
3.649164,50.996184
3.398112,50.898074
3.709353,51.021974
3.403054,50.900651
3.480403,50.966249
3.536121,50.978053
3.368599,50.884329
3.709112,51.021906
3.592049,50.98705
3.529496,50.97624
3.502691,50.976503
3.404042,50.90806
3.321807,50.862114
3.726492,51.044545
3.312187,50.857389
3.249837,50.827711
3.357542,50.879127
3.215034,50.817815
3.645531,50.995111
3.369448,50.884723
3.427468,50.920707
3.351808,50.876419
3.210013,50.816673
3.308814,50.857083
3.565559,50.982898
3.726125,51.038805
3.505945,50.976189
3.565431,50.982947
3.234387,50.825217
3.199108,50.813421
3.242138,50.827108
3.31031,50.856821
3.223206,50.821238
3.515225,50.977424
3.568985,50.983452
3.476635,50.964693
3.557787,50.981671
3.508676,50.975922
3.308865,50.857128
3.31066,50.856707
3.689824,51.014052
3.250941,50.82803
3.726328,51.050354
3.527028,50.97701
3.6454,50.995484
3.31186,50.857248
3.709261,51.021948
3.723995,51.032811
3.361028,50.880756
3.403053,50.902282
3.476528,50.96417
3.700103,51.017723
3.722693,51.03089
3.512662,50.976118
3.722584,51.030424
3.30135,50.851826
3.726041,51.035398
3.709748,51.022017
3.323312,50.862914
3.268172,50.834145
3.293577,50.848623
3.288907,50.846732
3.64114,50.994689
3.588081,50.986439
3.72702,51.048901
3.255712,50.829597
3.516684,50.977159
3.291363,50.847801
3.326634,50.864517
3.4764,50.963989
3.727268,51.047987
3.458355,50.951544
3.663917,51.002527
3.513763,50.976958
3.428787,50.921637
3.70759,51.021071
