lon,lat
5.237543,50.519013
4.55562,50.432556
5.482293,50.596785
5.557711,50.635781
5.282637,50.534994
5.148548,50.50897
4.521338,50.408122
5.53358,50.623331
4.776443,50.446379
4.447213,50.407654
5.132763,50.50314
4.838393,50.46838
4.949539,50.480541
4.899912,50.465212
5.019221,50.483177
4.604637,50.427206
4.87858,50.465468
4.706823,50.44495
5.410494,50.580111
5.555482,50.63503
5.150401,50.51001
5.472522,50.591452
5.525715,50.619294
5.294327,50.532378
5.243375,50.524764
5.01776,50.481582
4.856242,50.464385
5.146158,50.50544
4.789894,50.444051
5.019768,50.483736
4.972073,50.477629
4.706785,50.440414
4.817554,50.452442
5.335776,50.548093
4.751396,50.432787
4.625972,50.443152
4.626649,50.443623
4.481043,50.396565
4.633943,50.445739
4.65518,50.440003
4.706378,50.447379
5.245424,50.527355
4.921609,50.465285
4.637464,50.445309
4.574153,50.441256
4.555505,50.432852
4.499637,50.39953
5.19716,50.52352
4.85383,50.4672
5.270829,50.536435
4.643748,50.441344
5.29637,50.532115
5.567587,50.636779
5.54088,50.63013
4.445103,50.415026
4.607935,50.427889
4.517756,50.406575
4.833207,50.463111
4.563021,50.421818
5.510979,50.618479
4.544198,50.419326
5.459536,50.590675
4.444398,50.413439
4.445876,50.409529
5.261153,50.534679
5.555706,50.635119
5.413131,50.581599
5.392938,50.570985
5.305117,50.531043
5.25636,50.531163
4.831564,50.449223
4.993424,50.467745
5.242551,50.5232
5.426883,50.585038
5.110487,50.496128
5.544721,50.631319
4.52762,50.411031
5.133822,50.503275
5.540534,50.629978
5.514383,50.610056
4.678331,50.449373
5.176365,50.515227
5.52533,50.620016
5.541424,50.630387
4.878449,50.465415
5.48078,50.596819
5.235499,50.51743
5.410829,50.580347
4.517277,50.406371
5.243135,50.524721
5.52576,50.619222
5.117703,50.497992
5.550217,50.633408
5.020599,50.486194
5.511376,50.617909
4.793607,50.448403
4.98077,50.473706
5.012736,50.476154
4.620915,50.435953
4.834515,50.456686
4.558981,50.428316
5.178441,50.515701
5.511452,50.615377
5.14753,50.5064
4.721396,50.43883
4.869436,50.462219
5.238113,50.519437
4.734216,50.442592
4.55861,50.440676
5.525354,50.619171
4.622635,50.43947
4.87945,50.463799
5.482064,50.596797
4.542321,50.41948
5.494351,50.606092
5.459002,50.59049
5.358841,50.560032
4.502808,50.401842
5.514388,50.620201
5.384775,50.566793
5.029041,50.491641
5.162017,50.511841
5.525781,50.620806
5.482549,50.596789
4.444804,50.415422
5.251795,50.529065
4.852915,50.46829
4.63947,50.444074
5.375864,50.566582
4.616194,50.431079
5.118814,50.498338
4.745848,50.438131
4.879628,50.464086
4.820998,50.450376
5.514572,50.620308
5.486085,50.6012
4.635273,50.446346
5.445517,50.588912
5.032228,50.492866
4.559932,50.419783
5.195571,50.522265
4.636757,50.44541
5.51201,50.614425
5.210453,50.527066
5.486587,50.601451
5.433336,50.587044
5.484547,50.600248
5.525552,50.619461
4.758151,50.442559
5.484437,50.597456
4.444768,50.412981
5.525525,50.619343
5.385622,50.566919
5.150811,50.510129
4.48628,50.395694
5.069648,50.491684
4.781122,50.444701
4.854805,50.466196
5.257522,50.531905
5.320838,50.536213
5.41992,50.58329
5.535953,50.624897
4.726823,50.440223
5.166022,50.512448
4.880001,50.464254
4.790806,50.444594
4.990331,50.468147
5.33574,50.544934
5.4713,50.591392
5.501664,50.607602
4.608792,50.428346
5.025863,50.490142
5.227232,50.516093
5.513191,50.610612
5.402167,50.574939
5.54501,50.631431
4.494461,50.397425
5.525557,50.620775
5.45888,50.590481
4.454934,50.402887
5.107515,50.495485
5.334843,50.55408
4.791148,50.444874
4.998086,50.467779
4.992666,50.467796
5.361934,50.563217
5.392227,50.570663
4.879882,50.464174
4.557253,50.430451
5.333413,50.543428
5.067308,50.492418
5.336086,50.545559
4.70662,50.444704
4.574316,50.441135
5.102677,50.494568
5.514887,50.620508
5.007167,50.471703
4.749464,50.433111
5.238603,50.519665
4.655924,50.440133
4.813158,50.452534
4.68581,50.442408
5.42051,50.583384
5.484119,50.597268
5.51149,50.617635
4.834338,50.450837
5.52544,50.620707
4.887489,50.465575
5.068837,50.492092
5.558167,50.635896
4.832939,50.460169
5.147258,50.505984
4.784525,50.443555
5.567798,50.636159
5.479402,50.593943
5.09039,50.492334
5.431904,50.586799
4.635538,50.446278
5.33551,50.544578
5.482885,50.596833
5.194325,50.520285
4.44403,50.416631
4.961394,50.479931
5.21529,50.527044
5.335864,50.547698
5.493786,50.605781
5.241716,50.522501
5.23858,50.519569
4.564919,50.44412
5.525548,50.619608
4.898359,50.465488
4.846775,50.469863
5.431447,50.586677
4.74166,50.441724
5.194555,50.520971
4.986008,50.470055
4.558837,50.440915
4.622112,50.438703
5.338412,50.555391
4.538359,50.416748
4.626794,50.443637
5.360771,50.561098
4.637537,50.445245
4.520059,50.407562
5.511954,50.614336
5.512573,50.618374
5.013397,50.476767
4.742859,50.441145
5.408718,50.578508
5.135302,50.503436
4.706738,50.440948
5.568993,50.63951
4.987399,50.469337
4.579057,50.437417
5.481012,50.597014
5.35873,50.559617
5.512946,50.610658
5.567868,50.636454
4.674369,50.451014
5.23865,50.519861
5.476045,50.592151
4.679448,50.447828
4.447562,50.408375
5.265217,50.536175
5.360767,50.560563
5.510567,50.618149
4.644559,50.44087
5.480689,50.596641
4.739896,50.44229
4.851873,50.469143
5.514432,50.610012
4.861455,50.462023
5.251957,50.52914
4.586042,50.434497
4.947109,50.480129
4.877362,50.464684
5.510131,50.609468
5.242627,50.523133
4.621448,50.437195
5.53937,50.626965
4.445171,50.414945
4.626679,50.443643
4.479622,50.396771
4.646238,50.440133
4.576248,50.439736
4.87966,50.463754
5.512085,50.619485
5.338813,50.555438
5.410116,50.579485
5.242573,50.52369
4.592765,50.43076
4.833843,50.464147
4.923401,50.4659
5.21927,50.525726
5.487678,50.602206
4.740876,50.442011
4.447585,50.408325
5.485287,50.598656
4.878357,50.465226
4.594083,50.429271
5.525321,50.620469
4.557883,50.439831
4.746246,50.436342
5.314431,50.533558
4.834169,50.450594
5.258322,50.532539
5.183017,50.516299
5.525584,50.619081
5.49665,50.606179
4.708843,50.438544
4.447771,50.408227
4.482221,50.396393
5.335736,50.545424
4.765115,50.448839
5.196894,50.523335
5.525348,50.619242
4.684523,50.442819
4.446028,50.411018
4.560915,50.442734
4.682369,50.444271
5.230775,50.516143
4.565353,50.443866
5.280343,50.535617
5.540716,50.629081
5.311211,50.532517
4.532764,50.413006
4.940266,50.477239
5.525387,50.619131
4.50145,50.400885
5.174773,50.514762
5.386292,50.567197
5.511737,50.616509
5.239625,50.520735
4.542447,50.418639
5.239815,50.520996
5.498379,50.606251
4.799951,50.452535
5.528687,50.620036
5.568698,50.638156
4.637501,50.445195
5.394442,50.571665
5.336152,50.546627
4.562908,50.421539
5.558168,50.636664
4.444345,50.413395
4.785264,50.443423
5.193593,50.519312
4.923187,50.465793
4.96752,50.478776
5.24243,50.523315
4.871581,50.462215
4.764628,50.448692
5.154052,50.510668
5.409463,50.578794
5.13485,50.503381
5.144736,50.505134
4.83744,50.467876
5.129684,50.502399
5.504781,50.608488
5.185389,50.516569
5.227797,50.516019
4.998966,50.467835
5.007683,50.47212
5.47839,50.593288
5.476817,50.592441
5.559684,50.637294
5.511063,50.618442
4.826087,50.44872
4.613106,50.430492
5.5683,50.638121
4.8771,50.464588
4.556091,50.431685
5.037082,50.493931
4.757735,50.436195
5.265207,50.536173
4.665369,50.445235
5.359684,50.562578
4.606341,50.427397
5.35859,50.55951
5.031341,50.492585
4.713129,50.437913
5.480768,50.596329
5.481821,50.596831
5.238454,50.519539
4.636463,50.445577
4.889488,50.465649
5.236083,50.517944
5.217163,50.526588
5.002922,50.468962
5.511927,50.615335
5.243233,50.524711
4.957693,50.480584
5.226408,50.516306
4.883983,50.465191
4.637528,50.445272
4.707034,50.443197
5.02317,50.488785
5.558284,50.635946
5.385949,50.567021
4.885098,50.465321
4.483209,50.396396
5.512296,50.618309
5.085373,50.491838
5.260165,50.534726
4.5619,50.420406
5.511806,50.616542
4.868731,50.462169
5.568167,50.638122
5.059235,50.494187
4.706504,50.446867
5.223371,50.521517
4.59383,50.429494
5.360842,50.560585
5.416706,50.582728
5.386987,50.567516
5.445043,50.588886
4.797945,50.451941
5.347049,50.555586
5.511525,50.609645
4.769537,50.448742
4.556499,50.418689
4.446119,50.409458
5.050965,50.495602
4.456305,50.402411
4.879651,50.463947
4.555801,50.432219
5.512718,50.612227
5.005185,50.470175
5.239608,50.520779
4.681517,50.445056
4.756404,50.434351
5.198035,50.5239
5.556113,50.635313
4.75811,50.437527
4.575975,50.440097
5.386185,50.567186
4.447305,50.407451
4.869724,50.462212
5.403838,50.575633
5.194854,50.521539
5.240199,50.52129
4.448112,50.406953
4.501669,50.400986
5.009711,50.473235
4.663386,50.44323
4.736264,50.442683
4.512394,50.405595
4.572206,50.442291
4.562377,50.420839
5.274664,50.536348
4.617145,50.431897
4.746038,50.437652
5.52561,50.619339
4.890428,50.465608
5.567722,50.636157
4.855508,50.465145
5.234494,50.516608
5.399168,50.573721
5.168874,50.513037
4.506874,50.403544
4.583719,50.435452
4.558178,50.419036
5.529383,50.620663
4.944288,50.479346
4.542429,50.418825
4.854305,50.46675
5.360694,50.561024
5.491745,50.604551
5.040673,50.494928
5.005894,50.470672
4.485448,50.396022
5.045449,50.495422
5.258552,50.53284
4.92172,50.465313
4.746164,50.437004
5.014157,50.477582
4.480535,50.396632
4.445233,50.412475
4.452471,50.403853
4.649248,50.439579
5.336184,50.54607
4.880214,50.464373
4.83638,50.467211
4.854626,50.466401
5.265438,50.535342
5.193466,50.519224
4.516334,50.406055
5.394892,50.571873
4.915856,50.464091
5.220419,50.525063
5.498537,50.60629
5.387469,50.56782
4.835348,50.466204
5.10359,50.494735
4.884505,50.465256
5.042709,50.49529
4.683481,50.443345
4.911277,50.46388
4.446005,50.4098
5.513933,50.610668
4.621989,50.438627
5.53292,50.622857
5.025063,50.489805
5.483929,50.597177
5.221604,50.524128
4.788591,50.443589
4.449505,50.406109
4.449673,50.406003
5.511248,50.618143
5.530484,50.621176
5.570135,50.639704
4.701579,50.449408
4.624891,50.441992
4.637841,50.445499
4.733551,50.442562
5.22494,50.516974
5.190077,50.517343
4.59237,50.431151
5.548697,50.633088
5.177441,50.515485
5.071187,50.49197
5.234177,50.516485
4.897852,50.465511
4.539808,50.417544
4.621786,50.437892
4.875272,50.46379
5.218861,50.525926
5.481091,50.597036
5.14742,50.50619
5.512592,50.609736
4.638675,50.444829
4.75551,50.433695
4.626554,50.443608
4.637331,50.445225
5.034161,50.493319
5.567848,50.636991
5.512542,50.611988
5.214152,50.527182
5.512028,50.614648
5.249371,50.529275
5.546973,50.632546
5.512154,50.61831
4.450418,50.404275
5.264045,50.535097
5.223514,50.519973
5.559185,50.637148
5.544015,50.631133
4.766385,50.449044
5.440512,50.588167
5.510635,50.616162
4.893541,50.465488
5.261328,50.534908
4.989239,50.468471
4.923478,50.466157
4.647527,50.439809
5.387929,50.568102
5.198405,50.524027
5.500062,50.607016
4.605656,50.427277
4.576078,50.439535
4.550087,50.419503
5.514085,50.609921
4.971762,50.477722
5.496599,50.606249
4.873785,50.463095
4.447707,50.408161
5.091399,50.492488
4.70323,50.449406
4.555786,50.432355
4.645697,50.440336
5.068992,50.4917
5.278313,50.535963
5.557739,50.635789
4.99081,50.468045
4.860534,50.462213
5.375348,50.56641
4.693384,50.44434
4.924697,50.466721
4.44719,50.407626
5.265431,50.535427
4.542477,50.418725
5.511978,50.61679
5.50795,50.609149
4.580206,50.436893
5.514181,50.610555
5.500871,50.607416
4.730915,50.441874
5.389001,50.568768
4.574913,50.441026
4.935011,50.473809
5.524479,50.619728
5.548836,50.633341
4.877711,50.464917
5.543306,50.631025
5.3507,50.558836
5.007959,50.47205
5.525497,50.619765
4.82139,50.45016
5.463061,50.590918
5.110224,50.496101
4.671671,50.450935
5.271924,50.536437
4.755052,50.433465
5.151526,50.510291
5.18316,50.516237
5.477563,50.592799
5.525695,50.619115
4.514391,50.405742
5.281617,50.535331
4.56134,50.420052
5.105772,50.495129
5.335976,50.547222
4.520911,50.407934
4.559957,50.419745
4.712068,50.437949
4.857975,50.462917
5.538422,50.626456
5.290116,50.533224
5.513326,50.619667
4.992308,50.467834
4.835995,50.466925
4.499172,50.399289
5.409726,50.579084
5.193991,50.51965
5.546171,50.632251
4.555327,50.433205
5.234631,50.516683
5.510736,50.615971
5.226963,50.516149
4.833621,50.463857
5.359975,50.560226
5.082225,50.491948
5.301722,50.531073
5.512613,50.611475
5.514335,50.610181
5.566787,50.637183
5.056885,50.494708
5.360439,50.561237
4.701131,50.44933
5.074692,50.49203
4.80932,50.452748
4.706847,50.444742
4.79145,50.445168
4.841195,50.469399
5.011152,50.474907
5.568879,50.638993
4.746252,50.436088
5.219983,50.525337
5.567796,50.636209
4.904547,50.464778
4.832685,50.460889
4.656655,50.440277
5.242651,50.523071
5.529728,50.620791
4.7073,50.439483
4.739319,50.442411
4.615392,50.430656
5.243584,50.525247
4.558724,50.440766
5.289806,50.533371
4.702809,50.449461
4.560395,50.442456
4.595483,50.428588
5.512659,50.611342
5.261465,50.53499
4.951045,50.480779
5.514995,50.620529
4.515285,50.405859
4.820397,50.450769
4.616846,50.431597
5.238082,50.51945
4.763329,50.448111
5.239222,50.520073
4.851436,50.469401
5.235594,50.517493
5.45666,50.59027
5.33629,50.555314
4.552854,50.418736
4.748689,50.433396
5.336754,50.555059
5.217579,50.526446
5.512837,50.60979
5.312582,50.532918
4.859089,50.462557
5.474239,50.591662
4.558373,50.419496
4.542323,50.418555
5.358822,50.559981
4.992787,50.467785
4.574736,50.441023
5.259603,50.534562
5.511619,50.617485
4.817844,50.452365
5.408885,50.578599
4.589213,50.433194
5.512696,50.612142
4.973483,50.477138
5.544479,50.631257
4.46003,50.401359
5.4092,50.578617
5.240495,50.521526
5.51209,50.618311
5.45549,50.590172
4.959193,50.480336
5.562738,50.637868
5.410536,50.580154
4.870792,50.462136
4.834532,50.4513
5.354107,50.557742
5.282226,50.53489
5.146761,50.505644
4.744986,50.439461
5.218438,50.526109
5.354376,50.55765
5.507076,50.609019
5.295536,50.532138
5.550065,50.63339
5.021104,50.486878
4.805291,50.452886
5.461385,50.590859
5.04143,50.495098
5.512896,50.610704
5.023933,50.489257
5.560985,50.637438
5.511198,50.615371
5.548737,50.633227
4.636371,50.445667
5.283245,50.534984
4.564415,50.443677
4.737036,50.442681
4.594493,50.429009
4.518178,50.406752
5.360731,50.561146
5.188256,50.516984
5.487865,50.602289
5.147143,50.505886
5.524567,50.61969
5.411166,50.580592
4.568936,50.443129
5.019186,50.484253
4.969416,50.478361
5.511895,50.616596
4.804945,50.452881
5.345366,50.555447
5.53609,50.624988
4.444969,50.415101
5.193772,50.519372
4.603784,50.427226
5.568431,50.63816
4.575023,50.440985
5.359564,50.562453
5.436683,50.587618
4.445011,50.415156
4.801673,50.452789
4.804035,50.452868
4.747084,50.43444
4.87994,50.463487
5.09301,50.492816
4.558432,50.419183
5.336182,50.546401
5.536149,50.62504
4.833958,50.450355
5.053067,50.495534
5.511972,50.614386
5.511372,50.617742
5.409625,50.579
4.827059,50.448732
4.793998,50.449014
5.239674,50.520672
4.952919,50.480924
5.335708,50.544818
4.559873,50.442084
4.671019,50.450805
5.512349,50.618804
5.265367,50.535252
5.485448,50.59861
5.124981,50.500486
4.83365,50.450082
5.360906,50.560604
4.556971,50.438694
4.665618,50.445951
5.512322,50.613109
5.216413,50.526805
5.242584,50.522929
5.536878,50.625544
4.832271,50.449383
4.638351,50.445227
4.555482,50.418626
5.514383,50.609879
4.633694,50.445654
5.512668,50.612288
5.529262,50.620501
5.55498,50.63478
5.22617,50.516388
4.707607,50.439213
5.224294,50.517559
5.03372,50.493232
4.870143,50.462174
5.043987,50.495379
4.893198,50.465499
5.007837,50.472014
4.445015,50.41504
5.452873,50.589907
5.459184,50.590552
5.522169,50.620358
